id_lieu;id_local;nom_lieu;ad_lieu;com_lieu;insee;type;date_maj;ouvert;source;Xlong;Ylat;nbre_pl;nbre_pmr;duree;horaires;proprio;lumiere;comm
12063-C-001;;Parking la Cavalerie;ZA Millau Larzac;LA CAVALERIE;12063;Parking;29/08/2019;True;221200017.0;3.142061;44.016654;;;;;;;
12068-C-001;;Le Poteau de Colombies;Poteau de Colombies;COLOMBIES;12068;Parking;29/08/2019;True;221200017.0;2.348287;44.315909;;;;;;;
12073-C-001;;Parking D82 Chemin de L'abbaye;Chemin de L'Abbaye;COMPS LA GRAND VILLE;12073;Parking;29/08/2019;True;221200017.0;2.565642;44.233621;;;;;;;
12077-C-001;;Parking les Places D65;Les Places;CORNUS;12077;Parking;29/08/2019;True;221200017.0;3.21341;43.949513;;;;;;;
12090-C-001;;Aire du Pas;Le Pas;DRUELLE;12090;Aire de covoiturage;29/08/2019;True;221200017.0;2.451627;44.38001;;;;;;;
12094-C-001;;Parking Rodiez D920;Avenue de Rodiez;ENTRAYGUES SUR TRUYERE;12094;Parking;29/08/2019;True;221200017.0;2.571188;44.638424;;;;;;;
12101-C-001;;Parking Flagnac;Croisement D963-D508;FLAGNAC;12101;Parking;29/08/2019;True;221200017.0;2.243041975;44.60498366;;;;;;;
12104-C-001;;Parking Causse-et-Diége D922;Gelles;FOISSAC;12104;Parking;29/08/2019;True;221200017.0;2.029211;44.513677;;;;;;;
12105-C-001;;Parking D922 La Fouillade;Bourg de La Fouillade;LA FOUILLADE;12105;Parking;29/08/2019;True;221200017.0;2.040481;44.228511;;;;;;;
12136-C-001;;Aire de Maleville;Croisement RD 539;MALEVILLE;12136;Parking;29/08/2019;True;221200017.0;2.090396;44.405197;;;;;;;
12142-C-001;;Mayran;Croisement RD 285;MAYRAN;12142;Parking;29/08/2019;True;221200017.0;2.365688;44.399167;;;;;;;
12145-C-001;;Aire de St Germain;St Germain;MILLAU;12145;Parking;29/08/2019;True;221200017.0;3.031685;44.133401;;;;;;;
12156-C-001;;Parking D921 Montpeyroux;Croisement RD 70 St Remy;MONTPEYROUX;12156;Parking;29/08/2019;True;221200017.0;2.817685;44.622863;;;;;;;
12160-C-001;;Aire de Laubigue;Juste aprés la sortie D192;MOSTUEJOULS;12160;Parking;29/08/2019;True;221200017.0;3.189076;44.198124;;;;;;;
12176-C-001;;Parking route du chéteau D568;Croisement 901-568 é cété d'Hostellerie de Fontanges;ONET LE CHATEAU;12176;Parking;29/08/2019;True;221200017.0;2.563693601;44.3788943;;;;;;;
12177-C-001;;Aire du Pont de PALMAS;Croisement RD 602;PALMAS D AVEYRON;12177;Parking;29/08/2019;True;221200017.0;2.836789;44.398314;;;;;;;
12195-C-001;;Aire des Rougier D32;Croisement RD 32;REBOURGUIL;12195;Parking;29/08/2019;True;221200017.0;2.756709;43.870337;;;;;;;
12208-C-001;;Aire du Dolmen;Croisement RD 250;ST AFFRIQUE;12208;Parking;29/08/2019;True;221200017.0;2.935273;43.989919;;;;;;;
12234-C-001;;Aire du Viaur D902;Aire du Viaur;STE JULIETTE SUR VIAUR;12234;Parking;29/08/2019;True;221200017.0;2.538522;44.216004;;;;;;;
12244-C-001;;Parking station de service Garage Courdy;Saint-Férréols Haut;ST ROME DE TARN;12244;Parking;29/08/2019;True;221200017.0;2.908273;44.042188;;;;;;;
12254-C-001;;Saveyrac;Face au croisement;SALLES LA SOURCE;12254;Parking;29/08/2019;True;221200017.0;2.470475;44.423433;;;;;;;
12267-C-001;;Aire de la Roziere;La Roziere Basse;LA SELVE;12267;Aire de covoiturage;29/08/2019;True;221200017.0;2.533378;44.123831;;;;;;;
12286-C-001;;Parking rond point Silo de Vabres l'Abbaye;Silo;VABRES L ABBAYE;12286;Parking;29/08/2019;True;221200017.0;2.837302;43.951383;;;;;;;
12290-C-001;;Bel-Air de Lanuejouls;Bel-Air de Lanuejouls;VAUREILLES;12290;Aire de covoiturage;29/08/2019;True;221200017.0;2.193008;44.432609;;;;;;;
12294-C-001;;Aire des Vialettes;Rd29;VEZINS DE LEVEZOU;12294;Parking;29/08/2019;True;221200017.0;2.91892;44.261131;;;;;;;
12300-C-001;;Parking D24 Route de Toulonjac;Route de Toulonjac;VILLEFRANCHE DE ROUERGUE;12300;Parking;29/08/2019;True;221200017.0;2.01417;44.373495;;;;;;;
12307-C-001;;Aire du Puech de Lauzeche;Puech De Lauzeche;CURAN;12307;Parking;29/08/2019;True;221200017.0;2.875413;44.240365;;;;;;;
13007-C-001;;Parking Pharmacie du Pujol;D560;AURIOL;13007;Parking;29/08/2019;True;221300015.0;5.648516;43.369287;43.0;;;;;;
13014-C-001;;Aire de Berre L'Etang (Rond Point D10 D113);D10-D113;BERRE L ETANG;13014;Aire de covoiturage;29/08/2019;True;221300015.0;5.197111;43.525897;100.0;;;;;;
13040-C-001;;Aire de La Barque;D6-D96;FUVEAU;13040;Aire de covoiturage;29/08/2019;True;221300015.0;5.538402;43.476744;96.0;;;;;;
13059-C-001;;Aire de Meyrargues;D556;MEYRARGUES;13059;Aire de covoiturage;29/08/2019;True;221300015.0;5.495705;43.663113;59.0;;;;;;
13071-C-001;;Parking Aire de Stationement Chemin de La Pourranque;D113;LES PENNES MIRABEAU;13071;Parking;29/08/2019;True;221300015.0;5.298068;43.415103;30.0;;;;;;
13113-C-001;;Aire de Venelles;D96-D556;VENELLES;13113;Aire de covoiturage;29/08/2019;True;221300015.0;5.496134;43.609266;70.0;;;;;;
14167-C-001;;Parking du Chéteau d'eau;D226;COLOMBELLES;14167;Parking;29/08/2019;True;221401185.0;-0.291906095;49.19922977;59.0;;;;Département du Calvados;;
14174-C-001;;Parking du SupermarchéBecocy;D512;CONDE EN NORMANDIE;14174;Parking;29/08/2019;True;221401185.0;-0.563531933;48.85130404;10.0;;;;Com. du Pays de ConDé et de la Druance;;
14185-C-001;;Aire de covoiturage Coudray-Rabut;151 Route de Honfleur D579;COUDRAY RABUT;14185;Aire de covoiturage;29/08/2019;True;221401185.0;0.187595535;49.2977389;19.0;;;;Département du Calvados;;
14327-C-001;;Aire Hérouville Saint Clair Porte d'Angleterre;RN814;HEROUVILLE SAINT CLAIR;14327;Parking;20/12/2019;True;200065597.0;-0.335847;49.191634;15.0;1.0;;;Communauté urbaine Caen la mer;;
14341-C-001;;Aire Ifs La dronniére;RN158;IFS;14341;Parking;30/12/2019;True;200065597.0;-0.337174;49.136966;43.0;1.0;;;Communauté urbaine Caen la mer;;
14389-C-001;;Parking covoiturage Villers Bocage;D6;MAISONCELLES PELVEY;14389;Aire de covoiturage;29/08/2019;True;221401185.0;-0.658822909;49.06688977;;;;;Département du Calvados;;
14488-C-001;;Aire Ouistreham Le Maresquier;RD515;OUISTREHAM;14488;Parking;30/12/2019;True;200065597.0;-0.262502;49.263251;15.0;1.0;;;Communauté urbaine Caen la mer;;
14579-C-001;;Parking du rond point;D675;SEULLINE;14579;Parking;29/08/2019;True;221401185.0;-0.711063614;49.05213487;20.0;;;;Département du Calvados;;
14609-C-001;;Aire de covoiturage de Guéron (Sortie 37);D572;ST LOUP HORS;14609;Aire de covoiturage;29/08/2019;True;221401185.0;-0.722287401;49.25637257;22.0;;;;Département du Calvados;;
14627-C-001;;Aire de covoiturage Falaise;D511;ST MARTIN DE MIEUX;14627;Aire de covoiturage;29/08/2019;True;221401185.0;-0.218292872;48.88671785;19.0;;;;Département du Calvados;;
14630-C-001;;Parking covoiturage Saint-Martin-des-Entrées;Rue de la Cartoucherie D33;ST MARTIN DES ENTREES;14630;Aire de covoiturage;29/08/2019;True;221401185.0;-0.650534257;49.25138088;42.0;;;;Département du Calvados;;
14762-C-001;;Parking é cété du Campanile Vire;D55B;VIRE NORMANDIE;14762;Parking;29/08/2019;True;221401185.0;-0.869746025;48.86725299;;;;;Com. de communes de Vire;;
15012-C-001;;Aire de covoiturage d'Emplainadieu;RIS RD920;ARPAJON SUR CERE;15012;Aire de covoiturage;29/08/2019;True;221500010.0;2.450414;44.884186;;;;;;;
15014-C-001;;Aire de covoiturage d'Aurillac cété Sansac;RN122. aprés station essence;AURILLAC;15014;Aire de covoiturage;29/08/2019;True;221500010.0;2.420675;44.907396;;;;;;;
15030-C-001;;Aire de covoiturage de Cayrols;Croisement RN122-RD51;CAYROLS;15030;Aire de covoiturage;29/08/2019;True;221500010.0;2.23289;44.841353;;;;;;;
15063-C-001;;Aire de covoiturage des Quatre Routes de Salers;RD922;DRUGEAC;15063;Aire de covoiturage;29/08/2019;True;221500010.0;2.404676;45.13612;;;;;;;
15074-C-001;;Aire de covoiturage de Giou-de-Mamou;RN122-RD58;GIOU DE MAMOU;15074;Aire de covoiturage;29/08/2019;True;221500010.0;2.508465;44.926083;;;;;;;
15094-C-001;;Aire de covoiturage de l'échangeur du Pont d'Orgon;RD120-RD653-RD2;LAROQUEBROU;15094;Aire de covoiturage;29/08/2019;True;221500010.0;2.222572;44.975347;;;;;;;
15111-C-001;;Aire de covoiturage de la Baraquette;RD922-RD3;MADIC;15111;Aire de covoiturage;29/08/2019;True;221500010.0;2.469979;45.360779;;;;;;;
15175-C-001;;Aire de covoiturage de St-Cernin;RD922-RD160;ST CERNIN;15175;Aire de covoiturage;29/08/2019;True;221500010.0;2.429642;45.052264;;;;;;;
15176-C-001;;Aire de covoiturage de St-Chamant;RD922-RD42;ST CHAMANT;15176;Aire de covoiturage;29/08/2019;True;221500010.0;2.422911;45.090126;;;;;;;
15188-C-001;;Aire de covoiturage de Ruynes-en-Margeride;RD74-bretelleA75;ST GEORGES;15188;Aire de covoiturage;29/08/2019;True;221500010.0;3.169615;45.000927;;;;;;;
15202-C-001;;Aire de covoiturage de Besse;RD922-RD42;ST MARTIN VALMEROUX;15202;Aire de covoiturage;29/08/2019;True;221500010.0;2.402045;45.104695;;;;;;;
15265-C-001;;Aire de covoiturage des Quatre Routes de Saignes;RD922-RD15;YDES;15265;Aire de covoiturage;29/08/2019;True;221500010.0;2.463152;45.353551;;;;;;;
15267-C-001;;Aire de covoiturage de Montméghe;RD120-RD922;YTRAC;15267;Aire de covoiturage;29/08/2019;True;221500010.0;2.408459;44.936088;;;;;;;
17003-C-001;;Aire de covoiturage d'Aigrefeuille Place du mai;6 Rue de la Poste. 17290 Aigrefeuille-d'Aunis;AIGREFEUILLE D AUNIS;17003;Aire de covoiturage;29/08/2019;True;221600018.0;-0.936286;46.115006;15.0;;;;Aire aménagée en liaison avec la Commune d'Aifrefeuille;;
17009-C-001;;Aire de covoiturage d'Angliers Echangeur;D109. 17540 Angliers;ANGLIERS;17009;Aire de covoiturage;29/08/2019;True;221600018.0;-0.945902;46.225145;10.0;;;;aire aménagée par le Département;;
17010-C-001;;Aire de covoiturage d'Angoulins Paradis;Les Cadelis E. 17690 Angoulins;ANGOULINS;17010;Aire de covoiturage;29/08/2019;True;221600018.0;-1.09308;46.104536;22.0;;;;aire aménagée par le Département;;
17016-C-001;;Aire de covoiturage d'Archiac Le Tonneau;100 Route de Cognac. 17520 Archiac;ARCHIAC;17016;Aire de covoiturage;29/08/2019;True;221600018.0;-0.303478;45.528005;15.0;;;;Aire aménagée en liaison avec la Commune d'Archiac;;
17021-C-001;;Aire de covoiturage d'Arvert l'Etrade;2 Ter Rue des Justices. 17530 Arvert;ARVERT;17021;Aire de covoiturage;29/08/2019;True;221600018.0;-1.140648;45.756669;15.0;;;;Aire aménagée par le Département;;
17024-C-001;;Aire de covoiturage du Stade;14 Route de Poitiers. 17470 Aulnay;AULNAY;17024;Aire de covoiturage;29/08/2019;True;221600018.0;-0.354371;46.024441;15.0;;;;aire aménagée avec la commune d'Aulnay;;
17041-C-001;;Aire de covoiturage de Benon Echangeur;RN11. Les Quatre Routes. 17170 Benon;BENON;17041;Aire de covoiturage;29/08/2019;True;221600018.0;-0.80858;46.220975;12.0;;;;Aire aménagée par le Département;;
17045-C-001;;Aire de covoiturage de Beurlay Centre;6 Résidence du Moulin. 17250 Beurlay;BEURLAY;17045;Aire de covoiturage;29/08/2019;True;221600018.0;-0.838496;45.861992;14.0;;;;aire aménagée avec la commune de Beurlay;;
17058-C-001;;Aire de covoiturage de Bourcefranc-le-Chapus Pont;Grand Fief de Sinche. 17560 Bourcefranc-le-Chapus;BOURCEFRANC LE CHAPUS;17058;Aire de covoiturage;29/08/2019;True;221600018.0;-1.162467;45.846118;20.0;;;;aire aménagée par le Département;;
17060-C-001;;Aire de covoiturage de Boutenac-Touvent Mairie;44 Route Céte de Beauté. 17120 Boutenac-Touvent;BOUTENAC TOUVENT;17060;Aire de covoiturage;29/08/2019;True;221600018.0;-0.755722;45.504361;12.0;;;;Aire aménagée en liaison avec la Commune de Boutenac-Touvent;;
17094-C-001;;Aire de covoiturage de Chatelaillon Le Haut-Rillon;Avenue du Haut Rillon. 17340 Chételaillon-Plage;CHATELAILLON PLAGE;17094;Aire de covoiturage;29/08/2019;True;221600018.0;-1.079149;46.080525;12.0;;;;Aire aménagée par le Département;;
17102-C-001;;Aire de covoiturage de Chermignac Les Tilleuls;10 Avenue du Littoral. 17460 Chermignac;CHERMIGNAC;17102;Aire de covoiturage;29/08/2019;True;221600018.0;-0.675533;45.684884;12.0;;;;Aire aménagée avec la Commune de Chermignac;;
17104-C-001;;Aire de covoiturage de Chevanceaux RN;D910. 17210 Chevanceaux;CHEVANCEAUX;17104;Aire de covoiturage;29/08/2019;True;221600018.0;-0.238894;45.29498;20.0;;;;Aire aménagée en liaison avec la Commune de Chevanceaux;;
17120-C-001;;Aire de covoiturage de Corme-Royal Les Ormeaux;12 Résidence les Ormeaux. 17600 Corme-Royal;CORME ROYAL;17120;Aire de covoiturage;29/08/2019;True;221600018.0;-0.813305;45.740425;15.0;;;;Aire aménagée en liaison avec la Commune de Corme-Royal;;
17127-C-001;;Aire de covoiturage de Couréon Vallée d'Aulnes;52 Rue de Benon. 17170 Couréon;COURCON;17127;Aire de covoiturage;29/08/2019;True;221600018.0;-0.814227;46.235069;15.0;;;;Aire aménagée par le Département;;
17131-C-001;;Aire de covoiturage de Cozes Bonne nouvelle;RD 730. Route de Bordeaux. 17120 Cozes;COZES;17131;Aire de covoiturage;29/08/2019;True;221600018.0;-0.820842;45.576344;10.0;;;;aire aménagée par le Département;;
17140-C-001;;Aire de covoiturage de Dolus d'Oléron Délidon;Route du Viaduc. 17550 Dolus-d'Oléron;DOLUS D OLERON;17140;Aire de covoiturage;29/08/2019;True;221600018.0;-1.252945;45.901564;15.0;;;;Aire aménagée par le Département;;
17146-C-001;;Aire de covoiturage d'Echillais Pimale;D733. 17620 échillais;ECHILLAIS;17146;Aire de covoiturage;29/08/2019;True;221600018.0;-0.965332;45.905819;25.0;;;;aire aménagée par le Département;;
17172-C-001;;Aire de covoiturage de Gémozac Super U;Pied Sec. 17260 Gémozac;GEMOZAC;17172;Supermarché;29/08/2019;True;221600018.0;-0.677049;45.575799;6.0;;;;aire aménagée avec le super U de Gémozac;;
17196-C-001;;Aire de covoiturage de Pons Bonnerme;46 Rue de Chantegeay. 17260 Jazennes;JAZENNES;17196;Aire de covoiturage;29/08/2019;True;221600018.0;-0.593109;45.57334;15.0;;;;aire aménagée par le Département;;
17218-C-001;;Aire de covoiturage de Marans Place Saint-Christophe;Rue des Moulins. 17230 Marans;MARANS;17218;Aire de covoiturage;29/08/2019;True;221600018.0;-0.991178;46.305629;15.0;;;;aire aménagée avec la commune de Marans;;
17219-C-001;;Aire de covoiturage de Marennes de Lattre de Tassigny;33 Avenue de Lattre de Tassigny. 17320 Marennes;MARENNES;17219;Aire de covoiturage;29/08/2019;True;221600018.0;-1.118548;45.82938;16.0;;;;Aire aménagée par le Département;;
17224-C-001;;Aire de covoiturage de Matha Rond-Point de l'Europe;6 Rue des Arts. 17160 Matha;MATHA;17224;Aire de covoiturage;29/08/2019;True;221600018.0;-0.305257;45.866659;12.0;;;;aire aménagée avec la CDC du Pays de Matha;;
17228-C-001;;Aire de covoiturage de Medis G. Brassens;2 Route de la Gare. 17600 Médis;MEDIS;17228;Aire de covoiturage;29/08/2019;True;221600018.0;-0.963378;45.645209;10.0;;;;Aire aménagée avec la Commune de Medis;;
17240-C-001;;Aire de covoiturage de Montendre Centre Commercial;Boulevard de Saintonge. 17130 Montendre;MONTENDRE;17240;Supermarché;29/08/2019;True;221600018.0;-0.410973;45.290373;8.0;;;;aire aménagée avec l'Intermarché de Montendre;;
17243-C-001;;Aire de covoiturage de Montlieu-la-Garde Echangeur;112B Avenue de la République. 17210 Montlieu-la-Garde;MONTLIEU LA GARDE;17243;Sortie d'autoroute;29/08/2019;True;221600018.0;-0.26828;45.241063;20.0;;;;aire aménagée avec la Commune;;
17248-C-001;;Aire de covoiturage de Mortagne stade;5 Rue du Stade. 17120 Mortagne-sur-Gironde;MORTAGNE SUR GIRONDE;17248;Aire de covoiturage;29/08/2019;True;221600018.0;-0.788384;45.480576;10.0;;;;Aire aménagée en liaison avec la Commune de Mortagne-Gironde;;
17274-C-001;;Aire de covoiturage de Périgny Chevaliers;ZI de perigny avenue Joliot-Curie. 17180 Perigny;PERIGNY;17274;Aire de covoiturage;29/08/2019;True;221600018.0;-1.110087;46.155925;17.0;;;;Aire aménagée par le Département;;
17283-C-001;;Aire de covoiturage de Pons Leclerc;Rue de Coudennes. 17800 Pons;PONS;17283;Aire de covoiturage;29/08/2019;True;221600018.0;-0.56147;45.574394;15.0;;;;Aire aménagée avec le Leclerc de Pons;;
17291-C-001;;Aire de covoiturage de Dompierre-sur-Mer Chagnolet;6110-6111 Rue de la Belle étoile. 17138 Puilboreau;PUILBOREAU;17291;Aire de covoiturage;29/08/2019;True;221600018.0;-1.092224;46.182182;72.0;;;;aire aménagée par le Département;;
17292-C-001;;Aire de covoiturage de Puy-du-Lac La Ragoterie;La Ragoterie. 17380 Puy-du-Lac;PUY DU LAC;17292;Aire de covoiturage;29/08/2019;True;221600018.0;-0.729336;45.965364;15.0;;;;aire aménagée par le Département;;
17297-C-001;;Aire de covoiturage de Rivedoux Sablanceaux;D735. 17940 Rivedoux-Plage;RIVEDOUX PLAGE;17297;Aire de covoiturage;29/08/2019;True;221600018.0;-1.257747;46.161639;30.0;;;;aire aménagée par le Département;;
17299-C-001;;Aire de covoiturage de Rochefort Les Séurs;1B Rue Hubert Pennevert. 17300 Rochefort;ROCHEFORT;17299;Aire de covoiturage;29/08/2019;True;221600018.0;-0.958272;45.959106;26.0;;;;Aire aménagée par le Département;;
17300-C-001;;Aire de covoiturage de La Rochelle Belvédére;D21. 17000 La Rochelle;LA ROCHELLE;17300;Aire de covoiturage;29/08/2019;True;221600018.0;-1.218497;46.174284;25.0;;;;Aire aménagée par le Département;;
17306-C-001;;Aire de covoiturage de Royan Belmont;Ave. Louis Boucher. 17200 Royan;ROYAN;17306;Aire de covoiturage;29/08/2019;True;221600018.0;-1.000643;45.625212;20.0;;;;Aire aménagée par le Département;;
17308-C-001;;Aire de covoiturage de Saint-Agnant Bridoire;41 Avenue du Canal de la Bridoire. 17620 Saint-Agnant;ST AGNANT;17308;Aire de covoiturage;29/08/2019;True;221600018.0;-0.962841;45.875418;15.0;;;;aire aménagée avec la commune de Saint-Agnant;;
17309-C-001;;Aire de covoiturage de Saint-Aigulin Pont de la Dronne;51 Avenue Georges Clemenceau. 17360 Saint-Aigulin;ST AIGULIN;17309;Aire de covoiturage;29/08/2019;True;221600018.0;-0.000652;45.156876;8.0;;;;aire aménagée avec la Commune;;
17344-C-001;;Aire de covoiturage de Saint-Hilaire-de-Villefranche La Bauche;43 La Bauche. 17770 Saint-Hilaire-de-Villefranche;ST HILAIRE DE VILLEFRANCHE;17344;Aire de covoiturage;29/08/2019;True;221600018.0;-0.532579;45.845842;25.0;;;;Aire aménagée par le Département;;
17347-C-001;;Aire de covoiturage de Saint-Jean d'Angély Olympia;22 Avenue Port Mahon. 17400 Saint-Jean-d'Angély;ST JEAN D ANGELY;17347;Aire de covoiturage;29/08/2019;True;221600018.0;-0.521894;45.940202;15.0;;;;Aire aménagée par le Département;;
17349-C-001;;Aire de covoiturage de Saint-Jean-de-Liversay Route de La Rochelle;52 Rue Saint-Jean. 17170 Saint-Jean-de-Liversay;ST JEAN DE LIVERSAY;17349;Aire de covoiturage;29/08/2019;True;221600018.0;-0.875205;46.264763;15.0;;;;Aire aménagée par le Département;;
17353-C-001;;Aire de covoiturage de Saint-Laurent-de-la-Prée Bois de la Caille;78 Chemin du Bois de la Caille. 17450 Saint-Laurent-de-la-Prée;ST LAURENT DE LA PREE;17353;Aire de covoiturage;29/08/2019;True;221600018.0;-1.036215;45.992398;25.0;;;;aire aménagée par le Département;;
17396-C-001;;Aire de covoiturage de Saint-Sauveur d'Aunis Rue d'Aunis;2 Rue des Pertuis. 17540 Saint-Sauveur-d'Aunis;ST SAUVEUR D AUNIS;17396;Aire de covoiturage;29/08/2019;True;221600018.0;-0.881578;46.224477;20.0;;;;Aire aménagée par le Département;;
17407-C-001;;Aire de covoiturage de Sainte-Soule Usseau;Route d'Usseau. 17220 Sainte-Soulle;STE SOULLE;17407;Aire de covoiturage;29/08/2019;True;221600018.0;-1.026908;46.202849;20.0;;;;aire aménagée par le Département;;
17408-C-001;;Aire de covoiturage de Saint-Sulpice d'Arnoult Fief de Foix;1 Route de Beurlay. 17250 Saint-Sulpice-d'Arnoult;ST SULPICE D ARNOULT;17408;Aire de covoiturage;29/08/2019;True;221600018.0;-0.811366;45.839545;13.0;;;;aire aménagée par le Département;;
17409-C-001;;Aire de covoiturage de Saint-Sulpice de Royan Fontbedeau;Route de Royan. 17200 Saint-Sulpice-de-Royan;ST SULPICE DE ROYAN;17409;Aire de covoiturage;29/08/2019;True;221600018.0;-0.998871;45.682866;15.0;;;;aire aménagée par le Département;;
17413-C-001;;Aire de covoiturage de Saint-Vivien route de Chatelaillon;27 Route de Chételaillon. 17220 Saint-Vivien;ST VIVIEN;17413;Aire de covoiturage;29/08/2019;True;221600018.0;-1.07342;46.08252;9.0;;;;Aire aménagée par le Département;;
17414-C-001;;Aire de covoiturage de Saint-Xandre Aubreéay;10 Rue Jean Bart. 17138 Saint-Xandre;ST XANDRE;17414;Aire de covoiturage;29/08/2019;True;221600018.0;-1.136463;46.210328;16.0;;;;aire aménagée par le Département;;
17415-C-001;;Aire de covoiturage de Saintes Brélerie;12 Boulevard de Vladimir. 17100 Saintes;SAINTES;17415;Aire de covoiturage;29/08/2019;True;221600018.0;-0.651492;45.755558;25.0;;;;aire aménagée avec l'Hyper U de Saintes;;
17434-C-001;;Aire de covoiturage de Surgéres Route de Rochefort;14B Avenue Saint-Pierre. 17700 Surgéres;SURGERES;17434;Aire de covoiturage;29/08/2019;True;221600018.0;-0.753167;46.103761;15.0;;;;aire aménagée par le Département avec la commune de Surgéres;;
17447-C-001;;Aire de covoiturage de Le ThouFief Girard;D5. 17290 Le Thou;LE THOU;17447;Aire de covoiturage;29/08/2019;True;221600018.0;-0.941662;46.095799;15.0;;;;aire aménagée par le Département;;
17463-C-001;;Aire de covoiturage de Vergeroux Sortie;D214. 17300 Vergeroux;VERGEROUX;17463;Aire de covoiturage;29/08/2019;True;221600018.0;-0.981426;45.967077;60.0;;;;aire aménagée par le Département;;
17464-C-001;;Aire de covoiturage de Vergné Tout y faut;1 Route de Niort. 17330 Vergne;VERGNE;17464;Aire de covoiturage;29/08/2019;True;221600018.0;-0.507037;46.07359;15.0;;;;aire aménagée par le Départementavec la commune de Vergné;;
17465-C-001;;Aire de covoiturage de Saint-Jean d'Y A;D939E2. 17400 La Vergne;LA VERGNE;17465;Aire de covoiturage;29/08/2019;True;221600018.0;-0.545425;45.962126;40.0;;;;Aire aménagée par le Département;;
17472-C-001;;Aire de covoiturage de Villedoux Aire du Rocher;aire de co voiturage aire du. Le Rocher. 17230 Villedoux;VILLEDOUX;17472;Aire de covoiturage;29/08/2019;True;221600018.0;-1.080673;46.242253;10.0;;;;aire aménagée par le Département;;
